Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSBTAG00000014735	0.183907	-0.114789	-0.309768	0.064877	0.260806	0.0811403	-0.166172	-0.296235	-0.492164	0.3524	0.307133	-0.125961	-0.0138033	0.268629
ENSBTAG00000014738	-0.796548	0.289484	-0.587012	0.20203	0.651387	0.0223643	0.218293	-0.00375433	0.493499	0.146908	0.163789	0.0800173	-0.115912	-0.764547
ENSBTAG00000014741	0.294102	-0.319414	-0.79512	0.916813	0.303493	0.0683027	-0.468177	-0.696767	-0.160289	-0.696767	0.318072	-0.0481317	0.292417	0.991465
ENSBTAG00000014746	0.250222	0.0150317	0.171699	0.262344	-0.334909	-0.334909	-0.0294787	0.839656	0.271873	0.347959	-0.300677	-0.300677	-0.470951	-0.38718
ENSBTAG00000014749	0.253533	0.192649	0.333054	0.215647	-0.0383997	-0.269449	-0.687037	0.167268	-0.132045	0.478086	-0.282707	0.167268	-0.565139	0.167269
ENSBTAG00000014751	-0.568093	0.619789	0.215699	0.28689	0.395365	0.080544	-1.03019	0.206288	-0.31935	-0.0112633	-0.0112633	0.949538	0.408083	-1.22203
ENSBTAG00000014752	0.641721	-0.142071	-0.447501	-1.14065	0.737615	0.336291	0.0145963	-0.651001	-0.162223	-0.933433	-0.56723	0.707098	1.20444	0.402343
ENSBTAG00000014758	-0.065163	0.402185	0.336161	0.914363	-0.0599137	-0.447631	-1.08	-0.389946	0.172186	-0.194017	0.907325	-0.0237427	-0.926424	0.454618
ENSBTAG00000014760	0.390499	-0.258136	-0.0852047	0.190355	-0.467673	0.100577	0.129581	-0.0623863	0.133543	-0.448202	0.426392	0.133543	-0.316432	0.133543
ENSBTAG00000014761	0.027352	-0.22521	-0.033422	0.332164	0.033468	0.130119	-0.264471	-0.214286	-0.0440113	-0.804804	-0.374143	0.687186	0.425155	0.324904
ENSBTAG00000014768	-0.265251	-0.557075	-0.265251	0.0401803	1.06441	0.248232	-0.26525	-0.578984	-0.945188	0.435855	0.606129	0.924633	0.136541	-0.578984
ENSBTAG00000014769	0.463381	-0.377691	-0.0559977	0.372006	0.114277	-0.168155	-0.347821	0.0431357	-0.5578	0.420544	-0.445643	0.364072	0.132557	0.0431357
ENSBTAG00000014770	-0.323047	-0.785146	-0.262273	0.139052	0.997222	-0.121001	0.35519	0.148906	-0.670004	0.721456	-0.3038	0.344835	0.0624033	-0.3038
ENSBTAG00000014774	0.0342953	0.176185	-0.896775	-0.896775	0.0274223	1.06526	0.490387	1.08696	-0.676354	-0.017301	-1.04256	-0.310151	0.422256	0.537145
ENSBTAG00000014783	0.078751	0.480075	-0.614397	0.349061	-0.203682	-0.800935	0.711124	0.195139	-0.903471	-0.366993	0.197871	0.111368	0.644301	0.121785
ENSBTAG00000014786	0.617599	0.290656	-0.464132	-0.254595	0.111609	-0.046544	-0.254595	0.40149	-0.101836	-0.0429307	0.537467	-0.0541357	0.102176	-0.842229
ENSBTAG00000014788	-0.339987	-0.414369	0.214655	-0.462071	0.676752	0.717879	-0.392856	-1.1963	-0.463893	0.0725847	-0.0111867	0.242859	0.438788	0.917149
ENSBTAG00000014797	0.0424823	0.504581	-0.0575527	0.241143	-0.288602	-0.519652	0.0776023	0.278377	-0.736462	-0.540533	0.474306	0.362148	0.362148	-0.199984
ENSBTAG00000014798	0.0124267	-0.524053	0.259739	0.513168	0.198965	-0.986152	0.525908	0.00280167	0.323738	0.564934	0.00280167	-0.533676	0.285234	-0.645834
ENSBTAG00000014803	-0.660709	0.0393123	0.614296	0.241976	0.167595	-0.609325	0.206856	0.914449	-0.533484	0.651629	0.115151	-0.729413	-0.533484	0.115151
ENSBTAG00000014806	-0.43321	0.0236383	0.103269	-0.031886	0.446475	-0.211552	0.103269	-0.967354	0.047485	0.639649	0.536264	0.569212	0.038712	-0.86397
ENSBTAG00000014810	-0.0170677	-0.243816	0.0119363	0.198475	-0.285893	0.066704	0.269665	-0.349444	-1.27778	0.432971	0.253924	0.544341	0.057995	0.337995
ENSBTAG00000014813	0.131286	-0.295692	-0.797053	0.300943	0.480608	-0.103904	0.283813	0.34621	0.558206	-1.97924	0.100853	-0.109415	0.192331	0.891049
ENSBTAG00000014814	-0.282011	0.219349	0.83389	-0.417167	-0.608955	0.074803	0.180087	-0.796497	0.780474	0.048067	-0.06409	-0.600568	0.302114	0.330499
ENSBTAG00000014818	0.466273	0.276809	0.0868863	0.102393	0.126147	0.04911	-1.10762	0.193526	0.325805	-0.798155	0.159789	0.18797	0.352596	-0.421534
ENSBTAG00000014819	0.366323	-0.31803	-0.08698	0.318484	-0.318029	-0.1221	0.160332	0.274457	-0.184292	-0.354566	-0.0721343	0.500417	0.294069	-0.45795
ENSBTAG00000014828	-0.050081	-0.416286	-0.110855	0.209354	0.283735	0.173477	-0.0893423	-0.475176	0.0613023	-0.279247	0.17346	0.407893	-0.475176	0.586941
ENSBTAG00000014829	0.132374	-0.136451	-0.477002	-0.537777	0.155371	0.633733	0.229753	0.459838	0.093635	-0.613118	-0.0766397	-0.442843	0.459838	0.119289
ENSBTAG00000014830	0.0519063	-0.0968557	0.061297	0.263342	0.038299	-0.034597	-0.283394	-0.893264	1.04345	-0.0743537	0.29185	-0.244628	-0.52706	0.404007
ENSBTAG00000014832	-0.078454	-0.248729	-0.164957	0.348524	0.634341	-0.055456	-0.435268	-0.633942	-0.200848	0.743555	-0.0974643	0.184968	-0.35151	0.355242
ENSBTAG00000014833	0.116675	0.007174	-0.127981	-0.403541	0.472954	0.0234373	-0.08872	1.19862	0.578701	0.475317	-0.972616	-0.0415483	-1.33882	0.10034
ENSBTAG00000014834	0.102766	0.415263	0.051383	0.169656	-0.449977	-0.606645	0.317552	0.0831097	-0.931729	0.599975	-0.565526	1.01689	-0.00339333	-0.199322
ENSBTAG00000014847	-0.470301	0.178336	0.222847	0.695202	-0.0422963	-0.701351	0.117562	-1.29358	0.0618053	0.42801	0.942443	0.7269	-0.278744	-0.58683
ENSBTAG00000014848	0.36124	-0.309776	-0.20701	0.0685503	-0.174621	-0.235395	0.497012	-2.12534	0.168801	-0.291592	-0.319978	-0.028773	0.23718	2.3597
ENSBTAG00000014855	-0.0612553	0.350325	-0.42746	-0.056088	0.151963	0.10902	-0.0665047	0.0368013	0.00344	0.00344	-0.330324	-0.509167	0.0419253	0.753884
