Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSRNOG00000048465	-0.174284	0.051515	0.253561	0.593243	-0.540489	-0.279569	0.0960257	-0.0988193	0.510556	-0.0636997	0.353888	-0.36913	-0.465024	0.13223
ENSRNOG00000048470	-0.10463	-0.10463	-0.10463	-0.10463	-0.10463	0.627781	-0.10463	-0.132028	-0.132028	-0.132028	-0.132028	-0.132028	0.792169	-0.132028
ENSRNOG00000048478	0.152809	0.300086	0.239312	-0.252656	-0.252656	-0.342434	0.155541	0.501252	-0.422945	-0.422945	-0.422945	0.174308	0.24869	0.344584
ENSRNOG00000048520	-0.712362	0.325477	0.472755	0.264704	-0.808256	-0.211002	0.668684	0.358337	0.37985	-0.544347	0.0529063	-0.313298	-0.544347	0.610899
ENSRNOG00000048540	0.0479777	0.016207	-0.520274	-0.497274	0.0377203	0.475116	0.440529	-0.506323	0.0909307	0.457135	-0.140119	-0.275274	-0.0442247	0.417874
ENSRNOG00000048567	-0.460571	0.238692	0.194182	0.09742	-0.238913	0.132541	0.036647	-0.406172	0.191081	0.435738	-0.100742	-0.0399677	-0.86827	0.788335
ENSRNOG00000048614	0.0398533	-0.18519	-0.862832	0.252206	0.033737	0.466831	0.255395	-0.386706	0.053879	-0.4826	-0.251551	-0.0650127	0.114653	1.01734
ENSRNOG00000048636	0.056158	-0.219401	-0.688373	0.079156	-0.457323	0.733042	0.496744	0.296157	0.186656	0.527206	0.125882	0.0515007	-0.641647	-0.545753
ENSRNOG00000048639	-0.716919	0.089871	-0.76143	1.0628	0.129405	-0.665536	0.861812	-0.52773	0.48757	0.644887	0.204823	-0.220117	-0.340117	-0.249313
ENSRNOG00000048651	-0.004083	-0.405408	-0.540563	0.570172	-0.213621	-0.0784647	0.671965	-0.534165	-0.167961	0.555057	-0.534165	-0.39901	0.711725	0.368519
ENSRNOG00000048659	-0.581322	-0.655703	0.70064	0.69547	0.1726	0.211861	-0.543545	-0.899334	0.892426	0.391067	0.622116	-0.668285	-0.0359113	-0.30208
ENSRNOG00000048672	0.570094	-0.031462	-0.51069	0.251589	0.187625	-0.361928	-0.105225	0.481303	0.197386	-0.822705	0.423185	0.0407177	0.175873	-0.495762
ENSRNOG00000048673	0.242806	0.853667	-0.219294	-0.219294	-0.219294	-0.219294	-0.219294	0.198042	-0.033007	-0.033007	-0.033007	-0.033007	-0.033007	-0.033007
ENSRNOG00000048703	-0.022948	0.361953	-0.376572	0.172981	0.432678	-0.303676	-0.264415	-0.502511	0.0947427	0.451556	0.265018	-1.09976	0.451556	0.339399
ENSRNOG00000048713	0.686068	0.429254	-0.10574	-0.376051	-1.14358	0.468515	0.0415367	0.1687	0.033545	-0.659602	0.413357	0.1687	-0.197504	0.0728067
ENSRNOG00000048733	-0.189672	0.955727	0.0401663	-0.219997	-0.315891	-0.197617	-0.072719	0.590391	0.696544	-0.491958	-0.543341	0.067519	-0.237911	-0.081243
ENSRNOG00000048769	0.147072	-0.327148	0.43624	0.118069	-0.462303	-0.060979	0.149051	1.01041	-0.123326	-0.771963	0.653593	-0.370639	0.0914597	-0.48953
ENSRNOG00000048782	0.318655	0.0483447	0.394936	-0.159707	-0.134053	-0.003039	-0.465137	0.135101	0.270257	-0.693201	-0.387771	0.405412	0.230995	0.0392077
ENSRNOG00000048797	-0.0790463	0.175001	0.088037	0.330199	-0.12797	-0.274977	-0.111241	0.002526	0.676817	0.40385	-0.421796	-0.106975	0.114683	-0.669109
ENSRNOG00000048800	0.325802	-0.532373	-0.31672	-0.24994	0.728077	0.13694	-0.091787	0.980272	-0.319335	-0.918128	-0.180275	0.545982	0.108832	-0.217351
ENSRNOG00000048801	0.531469	0.142885	-0.354333	-0.148938	-0.781313	0.647011	-0.0367807	0.551085	0.259262	-0.508267	-0.739316	-0.277218	0.625466	0.0889867
ENSRNOG00000048819	-0.038616	-0.269666	-0.269666	-0.269666	-0.269666	-0.269666	1.38694	-0.247284	-0.247284	-0.247284	-0.247284	-0.247284	0.349969	0.886449
ENSRNOG00000048824	0.051925	-0.179124	0.0425337	0.147818	-0.31428	0.565406	-0.31428	0.611176	-0.156353	0.305746	-0.753606	-0.0211973	-0.291508	0.305745
ENSRNOG00000048838	-0.448547	0.0743247	0.2446	0.488673	0.0811977	-0.409286	-0.0309597	-0.0644383	-1.06302	0.806809	-0.465762	-0.0644383	0.436921	0.413923
ENSRNOG00000048840	-0.676756	0.748802	0.404111	-0.310551	-0.615981	0.590649	-0.140276	-0.647635	-0.416586	0.0455123	0.507611	-0.281431	0.425324	0.367206
ENSRNOG00000048852	0.346213	0.220447	0.0192683	0.496873	-0.263164	0.175936	-0.995574	0.408303	0.160991	-0.240334	-0.14444	-0.702432	0.587969	-0.0700583
ENSRNOG00000048853	-0.167956	0.256366	-0.443517	-0.411127	0.086091	-0.180078	0.86022	-0.110564	0.120485	-0.0497903	0.141998	-0.0890517	-0.476769	0.463691
ENSRNOG00000048857	-0.234725	0.301754	0.532803	0.323267	-0.465774	-0.0874477	-0.369881	0.638066	-0.255226	0.110978	0.206872	-1.08353	0.281253	0.101587
ENSRNOG00000048866	0.100757	-0.0770087	0.267683	-0.0377477	0.0974073	-0.384339	0.0332487	0.203809	0.338965	-1.02582	0.525503	0.413346	0.570014	-1.02582
ENSRNOG00000048876	0.36117	0.269574	-0.860019	0.539885	-0.288418	-0.13175	0.109556	-0.288125	0.479403	0.017305	0.777344	-0.885379	-0.178624	0.078079
ENSRNOG00000048878	0.608472	0.319305	0.167887	-0.294211	-0.656274	0.646248	-0.79143	0.36836	-0.132999	0.576411	-0.0722253	-0.534324	0.695304	-0.900528
ENSRNOG00000048891	-0.151898	0.0398887	-0.736412	-0.22293	0.192953	0.478306	0.400089	0.0152387	-0.633398	-0.0225373	-0.363087	0.404441	0.0990107	0.500335
ENSRNOG00000048924	0.302112	-0.0881197	-0.20271	0.127422	-0.469831	0.442243	-0.111117	0.278939	0.680263	-0.318315	-0.45347	0.584369	-0.684519	-0.0872657
ENSRNOG00000048975	-0.043174	0.120367	-1.04175	0.00820933	0.056861	0.127101	0.772388	0.347434	-0.480868	-0.480868	0.592091	-0.480868	0.617745	-0.114664
ENSRNOG00000048990	0.962975	-0.293333	-0.101545	0.390424	-0.563644	0.168766	-0.563644	0.766335	-0.463292	-0.463292	1.08803	-0.001194	-0.463292	-0.463292
ENSRNOG00000049019	0.420732	0.52445	0.295834	-0.160258	-0.97917	0.110052	-0.211641	0.162584	-0.255004	0.207095	0.111201	-0.329385	0.393633	-0.290123
ENSRNOG00000049035	0.55106	-0.0163227	-0.813722	0.477546	0.391042	-0.678568	0.088962	-0.464634	0.228514	-0.464634	-0.464634	0.267775	0.363669	0.533944
ENSRNOG00000049052	-0.121572	0.483175	-0.137078	0.101038	-0.217466	0.154746	-0.262843	-0.390189	0.14629	0.11642	-0.210523	0.453622	-0.345679	0.230062
ENSRNOG00000049053	-0.206997	-0.517677	-0.0690753	-0.011068	0.028192	0.397131	0.379495	0.252788	-1.22415	-0.395848	0.499346	0.304172	0.327169	0.236525
ENSRNOG00000049054	0.0546493	0.189804	-0.533214	0.703286	-0.533214	-0.533214	0.651903	-0.407302	0.421001	0.0940577	-0.407302	0.054796	0.285846	-0.0410977
ENSRNOG00000049067	0.342126	0.409016	0.454283	-0.411795	-0.0172053	-0.948276	0.171851	-0.807854	0.325879	0.656964	0.325879	-1.0389	0.111093	0.426941
ENSRNOG00000049076	0.486834	0.455064	0.39094	-0.161046	-0.944838	-0.081415	-0.145539	0.523318	0.754367	-0.47526	0.257149	0.121993	-0.47526	-0.706309
ENSRNOG00000049090	1.03531	0.132621	-0.233585	-0.233585	-0.233585	-0.233585	-0.233585	0.963499	0.144587	-0.221617	-0.221617	-0.221617	-0.221617	-0.221617
ENSRNOG00000049091	0.532179	-0.0403727	-0.383578	-0.406576	-0.296123	0.426895	0.167573	0.120138	0.036366	-1.07437	0.194519	0.739772	0.595843	-0.612271
ENSRNOG00000049099	-0.216829	-0.487139	-0.160196	-0.160196	0.177004	-0.046554	0.893908	0.266544	-0.732034	0.72864	0.922249	-0.63614	-1.09824	0.548976
ENSRNOG00000049111	-0.590875	0.4307	0.00637833	-0.128777	0.321199	-0.224671	0.186044	0.341095	-0.904795	0.133044	0.20594	0.289712	-0.599365	0.534368
ENSRNOG00000049124	1.03007	0.467931	-0.2996	-0.2996	-0.2996	-0.2996	-0.2996	0.908016	-0.151336	-0.151336	-0.151336	-0.151336	-0.151336	-0.151336
ENSRNOG00000049149	-0.0178867	-0.0941673	0.120618	-0.0941677	-0.0333937	0.085498	0.033497	-0.326691	-0.653634	0.174668	0.113894	-0.117155	0.41259	0.396326
ENSRNOG00000049152	-0.0717117	0.244136	-0.42241	0.0910727	0.007919	-0.087975	0.238968	-0.0965397	0.40482	-0.558638	0.13451	-0.327589	0.40482	0.0386157
ENSRNOG00000049162	-0.0289247	-0.1398	0.080043	-0.216081	0.047917	0.154424	0.102423	0.604955	0.317335	0.352722	-0.0908517	0.205475	-0.785252	-0.604382
ENSRNOG00000049203	-0.066014	-0.066014	-0.066014	-0.066014	0.165036	0.165036	-0.066014	-0.198042	-0.198042	-0.198042	-0.198042	0.495105	0.495105	-0.198042
ENSRNOG00000049204	0.397553	0.317166	-0.1997	-0.447013	-0.542907	0.054347	0.420551	0.43805	-0.0984293	0.13262	0.13262	-0.599789	-0.00253533	-0.00253567
ENSRNOG00000049213	-0.850228	0.283506	0.513937	-0.217853	0.183471	0.3794	-0.292234	0.442242	0.127421	-0.521216	-0.752265	-0.0591173	0.477362	0.285574
ENSRNOG00000049227	0.332237	-0.069087	-0.435293	0.161962	0.066068	-0.143468	0.087581	0.293019	-0.0124113	-0.204199	-0.936608	0.479557	0.353793	0.0268497
ENSRNOG00000049237	0.875011	0.046706	-0.184344	-0.184344	-0.184344	-0.184344	-0.184344	0.396084	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014
ENSRNOG00000049282	-1.54917	0.213586	0.187932	-0.0722307	0.193938	0.538207	0.48774	-0.640295	0.628593	0.188008	-0.871344	0.358283	0.0528527	0.283902
ENSRNOG00000049287	0.313891	-0.052315	-0.052315	-0.052315	-0.052315	-0.052315	-0.052315	0.198042	-0.033007	-0.033007	-0.033007	-0.033007	-0.033007	-0.033007
ENSRNOG00000049303	-0.239584	-0.239584	-0.104428	0.296897	-0.470634	0.691487	0.065848	-0.800313	-0.800313	-0.0679043	-0.20306	0.259038	1.02657	0.585982
ENSRNOG00000049335	-1.37302	-0.0527487	0.762057	0.254581	0.509384	0.0431453	-0.143393	-1.10418	-0.0448263	0.813346	0.321378	-0.0448267	-0.33665	0.395759
ENSRNOG00000049336	-0.427584	0.183873	0.300332	-0.0991557	-0.181976	0.0883353	0.136172	0.154833	0.26699	-0.420907	-0.285752	0.385882	0.206216	-0.307265
ENSRNOG00000049343	0.235609	-0.203491	-1.08466	0.768899	0.407783	-0.531919	0.407783	-0.170442	0.282265	-0.0745483	-0.536647	-0.0745483	-0.305598	0.879518
ENSRNOG00000049345	-0.388388	0.119087	0.466595	-0.619437	0.238735	0.532537	-0.349128	0.133803	0.168923	-0.733761	0.535127	0.229697	-0.0621263	-0.271663
ENSRNOG00000049349	0.52696	0.379682	-0.387846	-0.618895	-0.48374	0.200016	0.383823	-0.760947	0.529454	0.620098	-0.760947	-0.0678	0.372786	0.0673553
ENSRNOG00000049351	-0.28515	0.029671	0.430995	-0.047228	-0.0986113	0.120315	-0.149995	0.705115	0.198506	-0.816335	-0.354237	0.609221	0.243017	-0.585286
ENSRNOG00000049355	0.134452	0.148059	0.88924	-1.15595	-0.253265	-0.497921	0.735387	-0.653244	0.576383	0.541263	-0.28704	-0.653244	0.361597	0.114284
ENSRNOG00000049361	0.268194	-0.423387	-0.101694	-0.014239	0.367472	0.327042	-0.423387	0.370387	0.500822	-0.226866	0.025696	0.0419593	-0.471522	-0.240473
ENSRNOG00000049365	-0.254624	-0.485674	0.050807	-0.716723	0.664323	0.765467	-0.023574	0.512469	0.124753	-0.411727	0.682744	-0.411727	-0.084784	-0.411727
ENSRNOG00000049370	-0.407353	0.483702	-0.00602867	0.234411	0.099256	-0.237078	-0.166913	-0.271688	0.211923	-0.040639	-0.271688	-0.294686	0.357337	0.30944
ENSRNOG00000049388	-0.498624	-0.267574	-0.267575	0.381063	-0.132418	0.404061	0.381063	0.729727	-0.574281	-0.112183	-0.112183	-0.574281	0.485071	0.158128
ENSRNOG00000049389	0.198695	-0.044476	-0.433678	0.652355	0.912053	0.163575	-1.44852	0.421646	-0.214869	-0.214869	-0.445918	0.844483	0.286491	-0.676967
ENSRNOG00000049392	-0.0146497	-0.0754237	0.266078	0.075995	-0.297082	0.290781	-0.245699	-0.83856	-0.742667	0.0803863	0.619326	0.824916	0.55461	-0.49801
ENSRNOG00000049393	-0.348386	-0.00698233	0.494628	0.687468	-1.17144	-0.190237	0.534954	-0.0381007	-0.112454	0.024886	0.168523	-0.0112673	0.262146	-0.293731
ENSRNOG00000049398	-0.391073	-0.0599887	0.221687	0.0359053	-0.195144	0.364827	0.023783	-0.562905	0.0343487	0.682985	-0.658799	-0.562905	0.496447	0.570828
ENSRNOG00000049410	-0.611177	0.06046	-0.746332	0.0604583	0.387403	0.522558	0.326629	-0.110239	-0.110239	0.391121	-0.341288	0.487014	-0.341288	0.0249163
ENSRNOG00000049417	0.0480197	0.270296	0.426964	-0.937818	-0.035134	-0.074395	0.302066	0.160018	0.0641237	0.486961	-0.362855	-0.899334	0.391067	0.160018
ENSRNOG00000049425	0.189306	0.282877	0.212303	0.0130243	-0.453215	-0.00662333	-0.237672	-0.15328	0.919679	0.0777693	-0.0181243	-0.519484	-0.519484	0.212925
ENSRNOG00000049427	-0.525429	-0.0282107	0.071825	0.585306	0.585306	-0.79574	0.106945	-0.00178533	-0.232835	0.0374757	-0.232835	0.686112	-0.694933	0.4388
ENSRNOG00000049437	-1.06414	-0.296616	0.130361	0.877405	0.0672653	0.123738	0.16199	0.303586	-0.403169	-0.463943	0.36436	0.447515	-0.307275	0.0589293
ENSRNOG00000049442	0.41421	0.154775	0.181457	-0.48174	0.0513903	0.01962	-0.339711	0.812754	-0.372362	-0.507517	-0.969615	0.260012	0.68699	0.0897363
ENSRNOG00000049456	0.225318	-0.247198	0.154126	0.20551	0.0676227	-0.760679	0.355303	-0.428554	-0.890652	0.399749	0.1687	-0.0623497	0.77956	0.0335443
ENSRNOG00000049470	-0.265598	-0.0466713	0.270882	0.201668	-0.0345487	0.100606	-0.226337	-0.308292	0.533618	0.249701	0.324082	0.340345	-0.600115	-0.539341
ENSRNOG00000049471	0.194377	-0.036672	-0.097446	-0.342104	-0.206947	0.464687	0.024102	0.149838	-0.190712	-0.692072	0.441661	0.345767	-0.190712	0.136231
ENSRNOG00000049480	0.275885	-0.039802	-0.240981	0.33157	0.0715173	-0.157209	-0.240981	0.700923	0.37398	0.530648	-0.528704	0.129324	-0.372036	-0.834134
ENSRNOG00000049487	-0.02025	0.172891	-0.055369	0.326068	0.067206	-0.495954	0.005405	-0.398462	0.429841	-0.629511	0.238053	-0.076768	0.429841	0.007004
ENSRNOG00000049495	-1.14016	-0.447012	0.526703	0.899941	-0.221212	0.29227	0.089468	0.205004	-0.257094	0.561817	-1.0854	-0.854348	0.645589	0.784427
ENSRNOG00000049500	-0.0269847	-0.444572	0.0473963	-0.058159	0.368334	-0.0559883	0.169971	0.452223	-0.336818	0.12528	-0.471974	0.356328	0.713142	-0.838178
ENSRNOG00000049511	0.299467	0.626411	0.196643	-1.33563	-0.185629	0.35331	0.0454203	0.615319	-0.518414	0.416041	0.0788397	-0.749463	0.0788393	0.0788393
ENSRNOG00000049513	0.487575	-0.250082	-0.198698	0.099859	-0.056809	-0.348632	0.266784	-0.752265	-0.155012	-0.521216	0.6639	0.381468	-0.155012	0.538136
ENSRNOG00000049517	-0.0768207	-0.350481	-0.321476	0.596439	-0.255535	0.118491	0.289385	-0.800144	-0.635201	0.232836	0.433442	0.501186	0.035749	0.232132
ENSRNOG00000049541	-1.13622	-0.0254843	-0.128251	0.055631	0.491382	0.260333	0.482609	-0.720398	0.718765	-0.162406	0.560612	-0.624504	-0.624504	0.852435
ENSRNOG00000049544	0.28586	0.301367	-0.707468	0.150705	-0.341264	-0.25062	0.56142	0.553252	-0.214277	-0.214277	-0.214277	-0.214277	0.016772	0.287083
ENSRNOG00000049565	0.182468	-0.0648447	-0.549942	0.327574	-0.23177	0.0155427	0.320973	0.001002	0.119894	-0.0152617	0.180668	-0.647635	0.180668	0.180668
ENSRNOG00000049571	-0.179976	0.349769	0.388274	0.152135	-0.350251	0.260609	-0.620562	0.0746963	-0.156353	-0.522557	0.0746963	-0.0211973	-0.156353	0.707069
ENSRNOG00000049580	-0.161222	-0.126102	-0.527428	0.307749	-0.051721	0.340137	0.218589	0.325107	-0.176253	-0.0410977	0.189951	-0.176253	-0.176253	0.054796
ENSRNOG00000049585	-0.00715167	-0.154429	-0.238201	0.307669	0.407704	-0.324704	0.00911167	0.397268	0.2406	-0.104092	0.0310633	-0.0297107	-0.56619	0.0310633
ENSRNOG00000049600	-0.724693	-0.271985	0.793266	0.351949	-0.397749	0.0942193	0.154993	-0.0156427	0.887041	-0.843945	-0.150798	0.424943	-0.150798	-0.150798
ENSRNOG00000049614	-0.438174	-0.076111	-0.03685	-0.172005	0.528015	-0.477436	0.67256	-1.06019	0.169433	0.549244	-0.231892	0.208694	-1.06019	1.42491
ENSRNOG00000049642	-0.381908	-0.151477	-0.119089	0.75034	-0.026579	-0.0994757	0.028189	-0.307555	-0.342675	-0.127889	0.593539	0.671408	-0.358938	-0.127889
ENSRNOG00000049655	-0.482049	0.750345	0.288246	-0.199617	-0.125236	-0.055071	-0.176619	-0.227438	-0.689536	0.23466	0.0428727	-0.689536	0.383423	0.945556
ENSRNOG00000049676	-0.041688	0.17997	-0.137582	-0.041688	-0.146973	-0.333512	0.521472	0.284547	-0.0816567	0.0534987	0.014237	0.319667	0.0886183	-0.67891
ENSRNOG00000049690	-0.0538477	0.0205333	0.312356	-0.426168	0.392743	-0.391048	0.145431	-0.0783713	0.0919033	-0.444576	0.152678	-0.0783717	0.570265	-0.213527
ENSRNOG00000049695	-1.38627	0.337231	0.0906753	0.432177	0.517764	-0.0444797	0.052899	-0.0454183	-0.738566	0.581705	0.224892	0.0897367	0.395167	-0.507517
ENSRNOG00000049722	-0.36499	-0.416374	0.18088	0.298287	0.560692	-0.512269	0.253776	-0.310728	-0.0404173	-0.541777	0.90616	0.568958	-0.772826	0.190632
ENSRNOG00000049733	0.569784	-0.261287	-0.0747487	-0.345058	0.400068	0.203578	-0.492336	-0.0529173	0.252513	0.534945	-0.419122	-0.88122	0.313287	0.252513
ENSRNOG00000049742	0.443787	-0.364902	0.141707	0.498521	-0.168973	0.293125	-0.843265	0.798815	-0.138989	-0.505193	0.62854	-0.138989	-0.138989	-0.505193
ENSRNOG00000049748	-0.00172167	-0.538202	0.765808	-0.171997	0.0590533	-0.171997	0.0590533	-0.577945	-0.577945	0.115202	0.115202	0.154464	0.250357	0.520668
ENSRNOG00000049761	0.396862	0.0434557	0.188001	0.0879663	-0.109938	-0.328865	-0.277481	0.495105	-0.429092	0.033007	0.399211	-0.564247	0.033007	0.033007
ENSRNOG00000049766	0.409788	0.403782	-0.260362	-0.113085	-0.469898	-0.0368037	0.066581	-0.460969	-0.596124	0.964589	-0.290694	-0.020383	0.232179	0.171404
ENSRNOG00000049770	-0.041048	-0.15469	0.054846	-0.141083	-0.43025	0.416074	0.296153	-0.25369	-0.179309	-0.694276	-0.022641	0.038133	0.80334	0.308443
ENSRNOG00000049795	0.563914	0.010677	0.228119	-0.191986	-0.172178	-0.0600207	-0.378525	0.482092	0.260434	-0.145032	-0.838179	0.125279	-0.336819	0.452222
ENSRNOG00000049826	0.523461	0.0729223	0.179991	-0.0973527	-0.343909	0.00879867	-0.343909	0.145663	-0.242055	0.541737	0.525474	-0.778534	0.220044	-0.41233
ENSRNOG00000049851	0.142425	0.353861	-0.235901	0.448807	-0.676488	0.0559217	-0.0886237	-0.543755	-0.312706	0.0886183	0.014237	-0.0816567	0.550717	0.284548
ENSRNOG00000049853	-0.232549	-0.023013	-0.360213	0.625913	-0.013061	-0.141905	0.144829	-0.683715	-0.683715	1.16468	0.42702	-0.683715	0.545911	-0.0864617
ENSRNOG00000049857	0.198043	-0.033007	-0.033007	-0.033007	-0.033007	-0.033007	-0.033007	0.396084	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014
ENSRNOG00000049880	0.193452	-0.082974	0.357611	0.199458	-0.00859367	-0.300418	-0.358535	-0.0654227	-0.431627	-0.200578	0.49257	0.606212	-0.662676	0.261521
ENSRNOG00000049882	-0.407208	0.168532	0.229307	-0.258445	-0.412457	0.399582	0.28069	0.729914	0.643412	-1.05245	0.00689633	-0.590357	-0.014616	0.277207
ENSRNOG00000049884	-0.208367	0.169959	0.157837	0.455776	-0.186854	-0.156984	-0.231366	0.368686	0.368685	0.368685	-0.0934127	-0.459617	-0.459617	-0.0934127
ENSRNOG00000049898	0.601789	0.299709	-1.23535	0.286102	0.190208	0.0550527	-0.197509	-0.168162	-0.399211	0.333198	0.237304	-0.168162	0.293936	-0.1289
ENSRNOG00000049900	0.0851923	0.738986	-0.0344027	-0.910598	-0.204678	0.555129	-0.22963	0.933159	0.227315	0.0329587	-0.103845	0.104365	-0.633845	-0.560108
ENSRNOG00000049901	0.427487	-0.648128	-0.573748	0.240949	-0.317044	0.3471	0.523381	0.572337	-0.024917	-0.487015	-0.487015	0.938541	-0.487015	-0.024917
ENSRNOG00000049906	-0.141776	-0.118778	-0.328314	-0.15804	0.41021	0.173045	0.163654	-0.462596	-0.732907	-0.732907	0.989641	0.211496	0.535981	0.19129
ENSRNOG00000049911	0.063084	-0.399016	-0.399016	-0.399016	0.333395	-0.399016	1.19958	-0.247284	-0.247284	-0.247284	-0.247284	1.0216	-0.247284	0.214814
ENSRNOG00000049918	0.16408	-0.10623	0.129987	-0.066969	-0.732488	0.496191	0.115428	-0.529898	-0.0677997	-0.343359	0.0673557	0.507941	-0.0285383	0.394299
ENSRNOG00000049942	0.183214	-0.622091	-0.128223	0.241332	0.129507	0.0420523	0.15421	0.517477	-0.441839	0.010868	-0.075635	0.302691	-0.71215	0.398585
ENSRNOG00000049949	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	0.396086	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	0.396084
ENSRNOG00000049954	0.485645	-0.102218	-0.272493	0.224725	0.466032	0.203213	-1.0049	0.105167	-0.125882	-0.58798	0.484979	-0.125882	0.00927333	0.240322
ENSRNOG00000049959	-0.753017	0.171182	0.68615	0.537386	-0.753017	-0.753017	0.86433	-0.349378	0.0168263	0.574818	0.805868	-0.349378	-0.349378	-0.349378
ENSRNOG00000049975	0.0135357	-0.037848	-0.037848	-0.0154683	0.064919	0.0290423	-0.016335	0.442736	0.115793	0.094281	-0.346305	-0.712509	0.250949	0.155055
ENSRNOG00000049980	0.344618	-0.101217	-0.614698	-0.101217	0.280494	0.248724	-0.056706	1.09861	0.135156	0.095894	-0.462098	-0.366204	-0.597253	0.095894
ENSRNOG00000049983	0.0828603	0.276133	0.407938	0.009964	0.045084	-0.160311	-0.66167	0.562842	0.348056	0.483211	-0.666785	-0.30058	-0.261319	-0.165425
ENSRNOG00000049988	-0.0848787	0.181289	-0.599313	-0.0764407	0.215381	0.157375	0.206587	0.202349	0.32124	0.0158103	-0.131467	-0.632827	0.382014	-0.157121
ENSRNOG00000049994	0.054146	0.255243	-0.212023	-0.116129	-0.041748	0.489975	-0.429465	-0.776703	0.32191	-0.140188	-0.17945	0.334032	0.946794	-0.506392
ENSRNOG00000049997	-0.245552	0.094305	0.202938	0.431199	-0.0571137	-0.33354	-0.0922337	-0.517732	-0.0934103	0.58088	0.298448	-0.107018	-0.263685	0.102519
ENSRNOG00000049998	0.151917	-0.275061	0.20855	-0.104786	0.226298	0.0681453	-0.275061	0.106944	0.032563	-0.198486	0.0718247	0.2421	-0.242996	-0.0119473
ENSRNOG00000050015	0.396086	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	-0.066014	0.261574	0.261574	-0.10463	-0.10463	-0.10463	-0.10463	-0.10463
ENSRNOG00000050023	0.066753	0.005979	-0.112913	-0.150689	0.106014	-0.203557	0.288411	0.127603	-0.373757	0.589701	0.297878	0.201984	-0.604806	-0.238602
ENSRNOG00000050028	-0.400854	0.161279	-0.384591	0.224785	-0.198809	0.366674	0.231519	-0.714991	-0.021844	0.113311	-0.021844	-0.0218437	0.187693	0.479516
ENSRNOG00000050032	0.094309	0.067628	0.259416	-0.699901	-0.321574	0.365567	0.234553	0.325868	-0.210612	0.0204377	0.482536	-0.733484	0.325868	-0.210612
ENSRNOG00000050035	-0.120463	-0.284622	0.10458	0.264597	0.0643703	0.081582	-0.110046	-0.140866	0.538674	0.482041	0.0765757	-0.712465	0.552281	-0.796237
ENSRNOG00000050038	0.236839	0.273551	-0.253538	-0.410206	0.280618	0.222167	-0.349432	-0.343242	0.0743453	0.289131	0.071689	0.424286	0.254011	-0.770221
ENSRNOG00000050042	0.367143	-0.323682	-0.498098	0.714295	-0.2493	0.150539	-0.160897	-0.0783717	-0.444576	-0.675625	0.287833	1.12826	0.458108	-0.675625
ENSRNOG00000050044	0.176886	-0.051347	0.047737	0.0692487	0.19331	-0.044474	-0.391364	0.458646	-0.173727	0.27898	-0.539932	-0.308883	0.458646	-0.173727
ENSRNOG00000050062	0.121074	0.144072	0.732886	-0.989662	0.375121	-0.222132	-0.161358	-0.024917	0.437182	0.0143447	0.206133	0.110239	-0.487015	-0.255966
ENSRNOG00000050090	0.574413	0.221816	0.147435	0.016421	0.365744	-1.54429	0.218466	0.610953	-0.21735	-0.448399	-0.448399	0.937896	-0.448399	0.0136993
ENSRNOG00000050091	0.841145	-0.33394	-0.355453	-0.243296	0.267454	-0.259559	0.0836473	0.275274	-0.186824	-0.186824	0.236013	-0.32198	0.737372	-0.553029
ENSRNOG00000050108	0.661011	1.18388	0.12453	-0.607881	-0.607881	-0.376831	-0.376831	0.06024	-0.401858	-0.401858	-0.401858	-0.401858	0.773595	0.773595
ENSRNOG00000050121	-0.284161	-0.367932	0.104424	0.444107	-0.209779	0.366455	-0.0531117	-0.226635	-0.226635	-0.592839	1.05438	-0.226635	0.309845	-0.0914793
ENSRNOG00000050123	0.16584	-0.143731	0.380008	-0.140542	-0.252699	-0.131151	0.122278	0.127421	0.442242	-0.752265	0.808446	0.246313	0.246313	-1.11847
ENSRNOG00000050124	0.411826	-1.04041	-0.443157	0.73352	0.20548	0.219086	-0.0863437	-0.0733543	-0.535453	-0.535453	0.806331	-0.304404	0.253589	0.388744
