Gene	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
OG6392_2	2	-1	-1	-1	-1	2	-1	2	2	2	2
OG6175_2	2	-1	-1	-1	-1	2	-1	2	2	2	2
OG6043_2	2	-1	-1	-1	-1	2	-1	2	2	2	2
OG5751_1	2	-1	-1	-1	-1	2	-1	2	2	2	2
OG4157_2	2	-1	-1	-1	0	2	-1	2	2	2	2
OG3740_1	2	-1	-1	-1	0	2	-1	2	2	2	2
AT1G10500	2	-1	-1	-1	0	2	2	2	2	2	2
AT4G36420	2	-1	-1	-1	0	2	2	2	2	2	2
AT1G12430	2	-1	-1	-1	0	2	2	2	2	2	2
AT3G48590	2	-1	-1	-1	0	-1	2	2	2	2	2
AT5G44180	2	-1	-1	-1	0	0	2	2	2	2	2
AT5G49530	2	-1	-1	-1	0	0	2	2	2	2	2
AT3G24500	2	-1	-1	-1	0	0	2	2	2	2	2
AT2G40316	4	-1	-1	-1	0	0	2	2	2	2	2
AT2G21440	4	-1	-1	-1	1	2	2	2	2	2	2
AT1G22170	2	-1	-1	-1	1	2	2	2	2	2	2
AT2G24500	2	-1	-1	-1	1	0	2	2	2	2	2
AT3G12400	2	-1	-1	-1	4	-1	2	2	2	2	2
AT2G32230	2	-1	-1	-1	4	4	2	2	2	2	2
AT3G60910	2	-1	-1	-1	2	4	2	2	2	2	2
AT5G02250	2	-1	-1	-1	2	4	2	2	2	2	2
AT4G04180	0	-1	-1	-1	2	4	2	2	2	2	2
AT5G17870	0	-1	-1	-1	2	4	2	2	2	2	2
AT5G05450	0	-1	-1	-1	2	4	2	2	2	2	2
AT5G63670	0	-1	-1	-1	2	0	2	2	2	2	2
AT3G18370	0	-1	-1	-1	2	0	2	2	2	2	2
AT1G78995	1	-1	-1	-1	2	0	2	2	2	2	2
AT5G12080	-1	-1	-1	-1	2	0	2	2	2	2	2
AT4G28600	-1	-1	-1	-1	2	0	2	2	2	2	2
AT4G27650	-1	-1	-1	-1	2	0	2	2	2	2	2
AT2G07689	-1	-1	-1	-1	2	0	2	2	2	2	2
AT1G68260	-1	-1	-1	-1	2	0	2	2	2	2	2
AT1G52200	-1	-1	-1	-1	2	0	2	2	2	2	2
AT2G46100	-1	-1	-1	-1	2	0	2	2	2	2	2
AT5G49270	-1	-1	-1	-1	2	0	2	2	2	2	2
AT5G58770	-1	-1	-1	-1	2	0	2	2	2	2	2
AT2G47840	-1	-1	-1	-1	2	0	2	2	2	2	2
AT1G28380	-1	-1	-1	-1	2	0	2	2	2	2	2
AT2G37080	-1	-1	-1	-1	1	0	2	2	2	2	2
AT3G10540	-1	-1	-1	-1	4	-1	2	2	2	2	2
AT4G09730	-1	-1	-1	-1	4	-1	2	2	2	2	2
AT5G45950	-1	-1	-1	-1	4	-1	2	2	2	2	2
AT3G27020	-1	-1	-1	-1	4	-1	2	2	2	2	2
AT1G76560	-1	-1	-1	-1	2	-1	1	2	2	2	2
AT3G29780	-1	-1	-1	-1	2	-1	1	2	2	2	2
AT4G09900	-1	-1	-1	-1	2	-1	1	2	2	2	2
AT5G04020	-1	-1	-1	-1	2	-1	4	2	2	2	2
AT4G29890	-1	-1	-1	-1	2	-1	4	2	2	2	2
AT3G62820	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT5G24165	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT5G40280	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT5G61310	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT5G65260	-1	-1	-1	-1	2	-1	2	2	2	2	2
ATMG00560	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT1G75100	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT1G71100	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT1G79390	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT3G22520	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT1G32330	-1	-1	-1	-1	2	-1	2	2	2	2	2
AT4G12780	-1	-1	-1	-1	2	4	2	6	2	2	2
AT1G09060	-1	-1	-1	-1	2	4	2	2	2	2	2
AT5G19520	-1	-1	-1	-1	2	4	2	2	2	2	2
AT3G01590	-1	-1	-1	-1	2	4	2	2	2	2	2
AT4G14940	-1	-1	-1	-1	2	4	2	2	2	2	2
AT5G55050	-1	-1	-1	-1	2	4	2	2	2	2	2
AT1G25570	-1	-1	-1	-1	2	4	2	2	2	2	2
AT1G73580	-1	-1	-1	-1	2	4	2	2	2	2	2
AT2G15320	-1	-1	-1	-1	2	4	2	2	2	2	2
AT2G04880	-1	-1	-1	-1	2	4	2	2	2	2	2
AT1G13700	-1	-1	-1	-1	2	4	2	2	2	2	2
OG5344_2	-1	-1	-1	-1	2	4	-1	2	2	2	2
OG6421_2	-1	-1	-1	-1	2	4	-1	2	2	2	2
OG5189_2	-1	-1	-1	-1	2	4	-1	2	2	2	2
AT1G57620	-1	-1	-1	-1	-1	4	2	2	2	2	2
AT5G35570	-1	-1	-1	-1	-1	4	2	2	2	2	2
AT5G16010	-1	-1	-1	-1	-1	4	2	2	2	2	2
AT1G71697	-1	-1	-1	-1	-1	4	2	2	2	2	2
AT5G15120	-1	-1	-1	-1	-1	4	2	2	2	2	2
AT2G45330	-1	-1	-1	-1	-1	4	2	2	2	2	2
AT4G28300	-1	-1	-1	-1	3	4	2	2	2	2	2
AT5G03700	-1	-1	-1	-1	0	4	2	2	2	2	2
AT1G14890	-1	-1	-1	-1	0	1	2	2	2	2	2
AT1G65840	-1	-1	-1	-1	-1	1	2	2	2	2	2
AT1G80180	-1	-1	-1	-1	2	1	2	2	2	2	2
AT3G27170	-1	-1	-1	-1	2	1	2	2	2	2	2
OG10731_2	-1	-1	-1	-1	2	1	-1	2	2	2	2
AT3G46600	-1	-1	-1	-1	2	1	1	2	2	2	2
AT1G14540	-1	-1	-1	-1	2	2	1	2	2	2	2
AT2G44440	-1	-1	-1	-1	2	2	1	2	2	2	2
AT5G08270	-1	-1	-1	-1	2	2	1	2	2	2	2
AT5G59845	-1	-1	-1	-1	2	2	1	2	2	2	2
AT2G14255	-1	-1	-1	-1	2	2	1	2	2	2	2
AT1G80310	-1	-1	-1	-1	2	2	1	2	2	2	2
AT3G59830	-1	-1	-1	-1	2	2	0	2	2	2	2
AT3G11920	-1	-1	-1	-1	2	2	0	2	2	2	2
AT3G05430	-1	-1	-1	-1	2	2	0	2	2	2	2
AT1G75260	-1	-1	-1	-1	2	2	0	2	2	2	2
AT4G23000	-1	-1	-1	-1	2	2	0	2	2	2	2
AT4G24715	-1	-1	-1	-1	2	2	0	2	2	2	2
AT5G45810	-1	-1	-1	-1	2	2	0	2	2	2	2
AT5G42440	-1	-1	-1	-1	2	2	0	2	2	2	2
AT1G69890	-1	-1	-1	-1	2	2	0	2	2	2	2
OG237_4	-1	-1	-1	-1	2	2	-1	2	2	2	6
OG10688_1	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG1170_3	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG4298_2	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG347_4	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG6074_2	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG5864_2	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG4669_2	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG4589_3	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG2761_1	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG15584_1	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG15558_1	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG1232_2	-1	-1	-1	-1	2	2	-1	2	2	2	2
OG5672_3	-1	-1	-1	-1	1	2	-1	2	2	2	2
OG15535_1	-1	-1	-1	-1	4	2	-1	2	2	2	2
AT5G67240	-1	-1	-1	-1	4	2	2	2	2	2	2
AT1G01950	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G54670	-1	-1	-1	-1	-1	2	2	2	2	2	2
ATCG00860	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G22510	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G56060	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT2G32580	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G55850	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G10490	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT2G38880	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G59680	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G17840	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT2G40930	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G61810	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G18250	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G04290	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G63905	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G22270	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G10710	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G04120	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT2G46110	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G24320	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G17350	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G27150	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G27595	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G24530	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G32530	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G43900	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G26700	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G47820	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G48110	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G29310	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G49480	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT1G70810	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT3G62800	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT4G18700	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT4G21590	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT4G22285	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G04960	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G11850	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G13530	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT5G13590	-1	-1	-1	-1	-1	2	2	2	2	2	2
AT2G20830	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G16120	-1	-1	-1	-1	2	2	2	2	2	2	2
AT2G25670	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G25660	-1	-1	-1	-1	2	2	2	2	2	2	2
AT2G39420	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G14000	-1	-1	-1	-1	2	2	2	2	2	2	2
AT2G41430	-1	-1	-1	-1	2	2	2	2	2	2	2
AT5G46160	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G16430	-1	-1	-1	-1	2	2	2	2	2	2	2
AT3G25070	-1	-1	-1	-1	2	2	2	2	2	2	2
AT3G23100	-1	-1	-1	-1	2	2	2	2	2	2	2
AT3G07230	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G72690	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G67310	-1	-1	-1	-1	2	2	2	2	2	2	2
AT5G03420	-1	-1	-1	-1	2	2	2	2	2	2	2
AT5G06210	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G66180	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G80680	-1	-1	-1	-1	2	2	2	2	2	2	2
AT3G17330	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G60440	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G66150	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G21660	-1	-1	-1	-1	2	2	2	2	2	2	2
AT5G38640	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G55840	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G18950	-1	-1	-1	-1	2	2	2	2	2	2	2
AT5G01210	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G30570	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G10522	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G30996	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G11200	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G38580	-1	-1	-1	-1	2	2	2	2	2	2	2
AT5G61130	-1	-1	-1	-1	2	2	2	2	2	2	2
AT3G02040	-1	-1	-1	-1	2	2	2	2	2	2	2
AT1G10180	-1	-1	-1	-1	2	2	2	2	2	2	2
AT4G20150	-1	-1	-1	-1	0	2	2	2	2	2	2
AT4G23790	-1	-1	-1	-1	0	2	2	2	2	2	2
AT5G09890	-1	-1	-1	-1	0	2	2	2	2	2	2
AT5G60530	-1	-1	-1	-1	0	2	2	2	2	2	2
AT3G09925	-1	-1	-1	-1	0	2	2	2	2	2	2
AT3G52470	-1	-1	-1	-1	0	2	2	2	2	2	2
AT3G53350	-1	-1	-1	-1	0	2	2	2	2	2	2
AT1G27600	-1	-1	-1	-1	0	2	2	2	2	2	2
AT1G20190	-1	-1	-1	-1	3	2	2	2	2	2	2
AT5G63260	-1	-1	-1	-1	1	2	2	2	2	2	2
AT1G71440	0	-1	-1	-1	1	2	2	2	2	2	2
AT4G26470	0	-1	-1	-1	1	2	2	2	2	2	2
AT2G46560	0	-1	-1	-1	1	2	2	2	2	2	2
AT1G58230	0	-1	-1	-1	-1	2	2	2	2	2	2
AT5G48520	0	-1	-1	-1	-1	2	2	2	2	2	2
AT4G12640	0	-1	-1	-1	-1	2	2	2	2	2	2
AT3G57660	0	-1	-1	-1	-1	2	2	2	2	2	2
AT3G07568	0	-1	-1	-1	-1	2	2	2	2	2	2
AT5G49950	0	-1	-1	-1	-1	2	2	2	2	2	2
AT2G43650	0	-1	-1	-1	-1	2	2	2	2	2	2
AT5G61960	0	-1	-1	-1	-1	2	2	2	2	2	2
AT1G18660	0	-1	-1	-1	-1	2	2	2	2	2	2
AT1G16790	0	-1	-1	-1	2	2	2	2	2	2	2
AT4G22130	0	-1	-1	-1	2	2	2	2	2	2	2
AT3G05410	0	-1	-1	-1	2	2	2	2	2	2	2
AT3G18520	0	-1	-1	-1	2	2	2	2	2	2	2
AT3G19900	0	-1	-1	-1	2	2	2	2	2	2	2
AT5G65700	0	-1	-1	-1	2	2	2	2	2	2	2
AT5G54800	0	-1	-1	-1	2	2	2	2	2	2	2
AT2G46540	0	-1	-1	-1	2	2	2	2	2	2	2
AT3G63500	0	-1	-1	-1	2	2	2	2	2	2	2
AT2G36885	0	-1	-1	-1	2	2	2	2	2	2	2
AT1G69070	0	-1	-1	-1	2	2	2	2	2	2	2
AT1G53710	0	-1	-1	-1	2	2	2	2	2	2	2
AT4G13590	0	-1	-1	-1	2	2	2	2	2	2	2
AT2G30105	0	-1	-1	-1	2	2	2	2	2	2	2
AT4G04320	1	-1	-1	-1	2	2	2	2	2	2	2
AT4G10920	4	-1	-1	-1	2	2	2	2	2	2	2
AT5G05210	4	-1	-1	-1	2	2	2	2	2	2	2
AT4G19003	4	-1	-1	-1	2	2	2	2	2	2	2
AT1G64430	3	-1	-1	-1	2	2	2	2	2	2	2
AT5G53180	3	-1	-1	-1	2	2	2	2	2	2	2
AT1G55320	3	-1	-1	-1	2	2	2	2	2	2	2
AT1G01710	2	-1	-1	-1	2	2	2	2	2	2	2
AT4G04670	2	-1	-1	-1	2	2	2	2	2	2	2
AT4G14240	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G17780	2	-1	-1	-1	2	2	2	2	2	2	2
AT2G29540	2	-1	-1	-1	2	2	2	2	2	2	2
AT5G19460	2	-1	-1	-1	2	2	2	2	2	2	2
AT5G17060	2	-1	-1	-1	2	2	2	2	2	2	2
AT1G30540	2	-1	-1	-1	2	2	2	2	2	2	2
AT4G28740	2	-1	-1	-1	2	2	2	2	2	2	2
AT2G27200	2	-1	-1	-1	2	2	2	2	2	2	2
AT1G72560	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G17910	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G19870	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G26410	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G26990	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G47700	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G52230	2	-1	-1	-1	2	2	2	2	2	2	2
AT5G65250	2	-1	-1	-1	2	2	2	2	2	2	2
AT2G44870	2	-1	-1	-1	2	2	2	2	2	2	2
AT5G44240	2	-1	-1	-1	2	2	2	2	2	2	2
AT2G43640	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G14900	2	-1	-1	-1	2	2	2	2	2	2	2
AT1G06460	2	-1	-1	-1	2	2	2	2	2	2	2
AT5G67530	2	-1	-1	-1	2	2	2	2	2	2	2
AT5G04440	2	-1	-1	-1	2	2	2	2	2	2	2
AT3G02750	2	-1	-1	-1	2	2	2	2	2	2	2
AT4G37660	2	-1	-1	-1	2	2	2	2	2	2	2
AT4G30840	2	-1	-1	-1	2	2	2	2	2	2	2
AT4G00030	2	-1	-1	-1	2	2	2	2	2	2	2
AT1G48050	2	-1	-1	-1	2	2	2	2	2	2	2
OG550_2	2	-1	-1	-1	2	2	-1	2	2	2	2
OG5586_2	2	-1	-1	-1	2	2	-1	2	2	2	2
OG509_2	2	-1	-1	-1	2	2	-1	2	2	2	2
OG4016_2	2	-1	-1	-1	2	2	-1	2	2	2	2
AT2G31680	2	-1	-1	-1	2	2	1	2	2	2	2
AT3G01660	2	-1	-1	-1	2	2	4	2	2	2	2
AT3G08890	2	-1	-1	-1	2	2	4	2	2	2	2
AT1G01290	2	-1	-1	-1	2	2	4	2	2	2	2
AT3G07260	2	-1	-1	-1	2	2	0	2	2	2	2
AT2G28830	2	-1	-1	-1	2	2	0	2	2	2	2
AT1G14820	2	-1	-1	-1	0	2	1	2	2	2	2
AT3G29240	2	-1	-1	-1	0	2	1	2	2	2	2
AT1G17820	2	-1	-1	-1	0	2	1	2	2	2	2
AT5G51890	-1	-1	-1	-1	0	2	1	2	2	2	2
AT5G57035	-1	-1	-1	-1	0	2	1	2	2	2	2
AT2G01290	-1	-1	-1	-1	0	2	1	2	2	2	2
AT1G78810	-1	-1	-1	-1	0	2	1	2	2	2	2
AT1G48100	0	-1	-1	-1	0	2	1	2	2	2	2
AT2G30575	0	-1	-1	-1	-1	2	1	2	2	2	2
AT5G25480	0	-1	-1	-1	-1	2	1	2	2	2	2
AT4G28630	2	-1	-1	-1	-1	2	1	2	2	2	2
AT3G21420	-1	-1	-1	-1	-1	2	1	2	2	2	2
AT5G11530	-1	-1	-1	-1	-1	2	1	2	2	2	2
AT2G29065	-1	-1	-1	-1	-1	2	1	2	2	2	2
AT3G53950	3	-1	-1	-1	2	2	1	2	2	2	2
AT3G21810	0	-1	-1	-1	2	2	1	2	2	2	2
AT2G42650	0	-1	-1	-1	2	-1	1	2	2	2	2
AT3G02130	0	-1	-1	-1	2	4	1	2	2	2	2
AT5G64390	-1	-1	-1	-1	2	4	1	2	2	2	2
AT5G33370	-1	-1	-1	-1	2	3	1	2	2	2	2
AT5G37540	-1	-1	-1	-1	1	-1	1	2	2	2	2
AT3G50660	-1	-1	-1	-1	3	-1	1	2	2	2	2
DUMMY1032	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G63460	-1	-1	-1	-1	2	2	7	7	7	7	5
AT3G01390	-1	-1	-1	-1	2	2	7	7	7	7	7
OG2296_3	-1	-1	-1	-1	2	2	-1	7	7	7	7
AT1G75300	-1	-1	-1	-1	2	4	6	7	7	7	7
AT1G29250	-1	-1	-1	-1	2	0	7	7	7	7	7
AT1G09310	-1	-1	-1	-1	2	0	7	7	7	7	3
AT2G27040	-1	-1	-1	-1	7	0	7	7	7	7	3
AT3G22060	-1	-1	-1	-1	7	0	7	7	7	7	7
AT3G15790	-1	-1	-1	-1	7	0	2	7	7	7	7
OG361_5	-1	-1	-1	-1	7	1	-1	7	7	7	7
AT4G26220	-1	-1	-1	-1	7	1	7	7	7	7	7
AT1G48620	-1	-1	-1	-1	7	2	7	7	7	7	7
AT1G73260	-1	-1	-1	-1	7	3	7	7	7	7	7
AT1G74100	-1	-1	-1	-1	1	-1	7	7	7	7	7
AT5G13520	-1	-1	-1	-1	2	-1	7	7	7	7	7
AT1G17860	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT5G10920	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT1G67360	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT5G51100	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT5G23740	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT4G39730	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT1G53500	-1	-1	-1	-1	7	-1	7	7	7	7	7
AT4G04800	-1	-1	-1	-1	7	-1	2	7	7	7	7
AT3G23830	-1	-1	-1	-1	7	-1	2	7	7	7	7
AT1G15730	-1	-1	-1	-1	7	-1	2	7	7	7	7
AT5G47860	-1	-1	-1	-1	7	-1	3	7	7	7	7
AT3G15190	3	-1	-1	-1	7	7	3	7	7	7	7
AT2G34160	7	-1	-1	-1	7	7	3	7	7	7	7
AT5G28830	7	-1	-1	-1	7	7	4	7	7	7	7
AT4G13700	7	-1	-1	-1	7	7	0	7	7	7	7
AT5G65730	0	-1	-1	-1	7	7	0	7	7	7	7
AT1G56500	7	-1	-1	-1	7	7	7	7	7	7	7
AT4G32520	7	-1	-1	-1	7	7	7	7	7	7	7
AT3G59890	7	-1	-1	-1	7	7	7	7	7	7	7
AT3G21055	7	-1	-1	-1	7	7	7	7	7	7	7
AT3G16950	7	-1	-1	-1	7	7	7	7	7	7	7
AT2G27730	7	-1	-1	-1	7	7	7	7	7	7	7
AT3G11400	7	-1	-1	-1	7	7	7	7	7	7	7
AT5G19860	7	-1	-1	-1	7	7	7	7	7	7	7
AT5G14260	7	-1	-1	-1	7	7	7	7	7	7	7
AT2G47800	7	-1	-1	-1	7	7	7	7	7	7	7
AT1G67230	7	-1	-1	-1	7	7	7	7	7	7	7
AT5G42390	7	-1	-1	-1	7	7	7	7	7	7	7
AT5G07470	7	-1	-1	-1	7	7	7	7	7	7	7
AT1G06530	-1	-1	-1	-1	7	7	7	7	7	7	7
AT3G27570	-1	-1	-1	-1	7	7	7	7	7	7	7
AT3G56130	-1	-1	-1	-1	7	7	7	7	7	7	7
AT1G65590	-1	-1	-1	-1	7	7	7	7	7	7	7
ATCG00380	-1	-1	-1	-1	7	7	7	7	7	7	7
ATCG00800	-1	-1	-1	-1	7	7	7	7	7	7	7
AT4G28400	-1	-1	-1	-1	7	7	7	7	7	7	7
AT1G42960	-1	-1	-1	-1	7	7	7	7	7	7	7
AT5G53300	-1	-1	-1	-1	7	7	7	7	7	7	7
AT5G43960	-1	-1	-1	-1	7	7	7	7	7	7	7
AT5G41700	-1	-1	-1	-1	7	7	7	7	7	7	7
AT5G40650	-1	-1	-1	-1	7	7	7	7	7	7	7
AT5G40510	-1	-1	-1	-1	7	7	7	7	7	7	7
AT5G23210	-1	-1	-1	-1	7	7	7	7	7	7	7
AT2G22420	-1	-1	-1	-1	7	7	7	7	7	7	7
AT1G09560	-1	-1	-1	-1	7	7	7	7	7	7	7
AT2G47400	3	-1	-1	-1	7	7	7	7	7	7	7
AT5G16390	3	-1	-1	-1	7	7	7	7	7	7	7
AT4G21710	3	-1	-1	-1	7	7	7	7	7	7	7
AT3G60240	2	-1	-1	-1	7	7	7	7	7	7	7
AT4G23710	2	-1	-1	-1	7	7	7	7	7	7	7
AT3G49430	2	-1	-1	-1	7	7	7	7	7	7	7
OG1339_3	2	-1	-1	-1	7	7	-1	7	7	7	7
OG5600_2	2	-1	-1	-1	7	7	-1	7	7	7	7
OG2133_3	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG3562_1	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG3017_3	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG7805_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG697_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG6861_1	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG6802_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG6664_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG6057_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG5934_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
OG5366_2	-1	-1	-1	-1	7	7	-1	7	7	7	7
AT2G33790	-1	-1	-1	-1	7	7	2	7	7	7	7
AT3G13784	-1	-1	-1	-1	7	7	2	7	7	7	7
AT1G34200	-1	-1	-1	-1	7	7	2	7	7	7	7
AT5G05340	-1	-1	-1	-1	7	7	1	7	7	7	7
AT5G21482	-1	-1	-1	-1	7	4	0	7	7	7	7
AT4G02430	-1	-1	-1	-1	7	7	0	7	7	7	7
AT2G47300	-1	-1	-1	-1	4	7	0	7	7	7	7
AT1G56330	-1	-1	-1	-1	1	7	0	7	7	7	7
AT1G45130	-1	-1	-1	-1	7	7	3	7	7	7	7
AT2G23630	-1	-1	-1	-1	-1	7	3	7	7	7	7
AT1G22740	-1	-1	-1	-1	-1	7	3	7	7	7	7
AT1G13730	-1	-1	-1	-1	-1	7	6	7	7	7	7
AT3G19620	-1	-1	-1	-1	-1	7	6	7	7	7	7
AT2G19860	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT3G23570	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT4G29520	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT4G30160	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT2G24020	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT4G17520	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT1G29310	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT4G35260	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT4G37800	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT3G45030	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT2G16570	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT1G66240	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT3G09740	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT3G11780	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT3G48080	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT4G05020	-1	-1	-1	-1	-1	7	7	7	7	7	7
ATCG00570	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT1G20970	-1	-1	-1	-1	-1	7	7	7	7	7	7
AT1G74910	0	-1	-1	-1	-1	7	7	7	7	7	7
OG6708_2	2	-1	-1	-1	-1	7	-1	7	7	7	7
AT2G34660	2	-1	-1	-1	-1	7	7	7	7	7	7
AT5G16660	2	-1	-1	-1	-1	7	7	7	7	7	7
AT1G09795	2	-1	-1	-1	-1	7	7	7	7	7	7
AT1G02305	-1	-1	-1	-1	-1	2	7	7	7	7	7
AT4G29900	-1	-1	-1	-1	-1	2	7	7	7	7	7
AT3G08030	-1	-1	-1	-1	-1	2	7	7	7	7	7
AT1G01960	-1	-1	-1	-1	-1	2	7	7	7	7	3
AT4G09670	-1	-1	-1	-1	-1	3	7	7	7	7	7
AT2G19590	-1	-1	-1	-1	0	3	7	7	7	7	7
AT3G23600	-1	-1	-1	-1	0	7	7	7	7	7	7
